name,Season,position,Cluster,Cluster_3,personId,gameId,numMinutes,points,assists,reboundsTotal,reboundsOffensive,reboundsDefensive,steals,blocks,FG%,3P%,FT%
Paul George,2526,F,1,1,202331,37,30.53540541,17.32432432,3.594594595,5.297297297,0.540540541,4.756756757,1.675675676,0.432432432,0.438596491,0.392156863,0.81981982
Klay Thompson,2526,G,2,2,202691,69,21.52043478,11.73913043,1.391304348,2.072463768,0.260869565,1.811594203,0.47826087,0.31884058,0.392857143,0.383301708,0.765957447
Kawhi Leonard,2526,F,1,1,202695,65,31.87153846,27.89230769,3.6,6.353846154,1.092307692,5.261538462,1.876923077,0.415384615,0.504769475,0.386516854,0.891826923
Nikola Vucevic,2526,C,0,1,202696,64,28.22,15.078125,3.328125,8.390625,1.953125,6.4375,0.609375,0.640625,0.493116395,0.36900369,0.827956989
Tobias Harris,2526,F,2,2,202699,63,27.49365079,13.26984127,2.492063492,5.126984127,0.873015873,4.253968254,0.920634921,0.412698413,0.468892261,0.367713004,0.866242038
Jimmy Butler III,2526,F,1,1,202710,38,30.85815789,20.0,4.868421053,5.552631579,2.315789474,3.236842105,1.447368421,0.210526316,0.519480519,0.376470588,0.864111498
Andre Drummond,2526,C,0,0,203083,63,19.34698413,6.396825397,1.26984127,8.444444444,3.174603175,5.26984127,0.603174603,0.777777778,0.471810089,0.355555556,0.630952381
Harrison Barnes,2526,F,2,2,203084,77,25.58285714,9.961038961,1.922077922,2.779220779,0.818181818,1.961038961,0.649350649,0.155844156,0.456597222,0.388268156,0.829268293
Draymond Green,2526,F,2,1,203110,68,27.28470588,8.382352941,5.529411765,5.514705882,0.808823529,4.705882353,0.897058824,0.617647059,0.417515275,0.325806452,0.702380952
Khris Middleton,2526,F,2,2,203114,63,22.6452381,10.15873016,2.793650794,3.666666667,0.80952381,2.857142857,0.650793651,0.142857143,0.42037037,0.360215054,0.875
CJ McCollum,2526,G,1,1,203468,76,29.59039474,18.73684211,3.855263158,3.315789474,0.815789474,2.5,0.842105263,0.460526316,0.454939341,0.374509804,0.772151899
Dennis Schroder,2526,G,2,2,203471,70,24.037,10.8,4.871428571,2.7,0.471428571,2.228571429,0.785714286,0.157142857,0.405405405,0.328947368,0.834146341
Kentavious Caldwell-Pope,2526,G,2,2,203484,51,21.13254902,8.392156863,2.725490196,2.450980392,0.392156863,2.058823529,0.843137255,0.156862745,0.409836066,0.316091954,0.9125
Rudy Gobert,2526,C,3,0,203497,76,31.12723684,10.90789474,1.684210526,11.47368421,3.934210526,7.539473684,0.763157895,1.631578947,0.682281059,0.0,0.526490066
Steven Adams,2526,C,3,0,203500,32,22.644375,5.84375,1.5,8.625,4.53125,4.09375,0.6875,0.625,0.503597122,0.0,0.580246914
Tim Hardaway Jr.,2526,G F,2,2,203501,80,26.39,13.4875,1.35,2.575,0.2125,2.3625,0.525,0.125,0.446726573,0.407272727,0.81122449
Giannis Antetokounmpo,2526,F,0,0,203507,36,28.68722222,27.58333333,5.444444444,9.777777778,2.722222222,7.055555556,0.944444444,0.666666667,0.623745819,0.333333333,0.649859944
Zach LaVine,2526,G,2,2,203897,39,31.18384615,19.17948718,2.282051282,2.769230769,0.205128205,2.564102564,0.717948718,0.256410256,0.478976234,0.38976378,0.88028169
Jordan Clarkson,2526,G,2,2,203903,72,17.58444444,8.638888889,1.333333333,1.763888889,0.861111111,0.902777778,0.416666667,0.125,0.450570342,0.327102804,0.829787234
Jerami Grant,2526,F,2,2,203924,57,29.54140351,18.59649123,2.140350877,3.473684211,0.964912281,2.50877193,0.736842105,0.631578947,0.453424658,0.388571429,0.813664596
Aaron Gordon,2526,F,0,2,203932,36,27.705,16.16666667,2.666666667,5.805555556,1.416666667,4.388888889,0.583333333,0.277777778,0.497487437,0.388535032,0.766871166
Marcus Smart,2526,G,2,2,203935,62,28.32596774,9.338709677,2.983870968,2.774193548,0.580645161,2.193548387,1.403225806,0.370967742,0.394957983,0.33105802,0.821705426
Kyle Anderson,2526,G F,2,2,203937,43,19.66372093,6.186046512,2.930232558,3.488372093,0.976744186,2.511627907,1.046511628,0.604651163,0.52970297,0.363636364,0.705882353
Julius Randle,2526,F C,1,1,203944,79,32.85278481,21.10126582,5.037974684,6.734177215,1.670886076,5.063291139,1.088607595,0.227848101,0.48053024,0.315028902,0.802419355
Andrew Wiggins,2526,F,0,1,203952,68,30.11735294,15.36764706,2.676470588,4.838235294,1.691176471,3.147058824,1.117647059,1.014705882,0.475030451,0.414414414,0.783950617
Joel Embiid,2526,F C,0,1,203954,38,31.45263158,26.86842105,3.947368421,7.710526316,1.973684211,5.736842105,0.552631579,1.210526316,0.489239598,0.333333333,0.853731343
Jusuf Nurkic,2526,C,0,0,203994,41,26.2202439,10.90243902,4.780487805,10.36585366,2.585365854,7.780487805,1.268292683,0.536585366,0.502793296,0.352112676,0.548672566
Nikola Jokic,2526,C,1,1,203999,65,34.66030769,27.67692308,10.72307692,12.86153846,2.953846154,9.907692308,1.415384615,0.815384615,0.568904594,0.379661017,0.83125
Kristaps Porzingis,2526,F C,0,2,204001,32,23.8303125,16.65625,2.53125,5.21875,1.25,3.96875,0.5625,1.1875,0.445876289,0.3375,0.841772152
T.J. McConnell,2526,G,2,2,204456,56,16.99125,9.375,5.125,2.214285714,0.392857143,1.821428571,1.0,0.178571429,0.537777778,0.32,0.862068966
Karl-Anthony Towns,2526,F C,0,1,1626157,75,30.76626667,20.05333333,3.013333333,11.85333333,3.106666667,8.746666667,0.866666667,0.533333333,0.500968992,0.368078176,0.858173077
Kelly Oubre Jr.,2526,G F,1,1,1626162,50,31.3002,14.1,1.6,5.04,1.0,4.04,1.36,0.48,0.466911765,0.359832636,0.765517241
Devin Booker,2526,G,1,1,1626164,64,33.341875,26.0625,6.03125,3.875,0.75,3.125,0.796875,0.28125,0.455759599,0.32972973,0.873076923
Myles Turner,2526,F C,0,2,1626167,71,26.73070423,11.91549296,1.450704225,5.323943662,1.056338028,4.267605634,0.704225352,1.61971831,0.439628483,0.3828125,0.740112994
Bobby Portis,2526,F,2,2,1626171,67,23.9880597,13.65671642,1.567164179,6.388059701,1.328358209,5.059701493,0.611940299,0.179104478,0.488,0.456081081,0.705882353
Norman Powell,2526,G,1,1,1626181,58,29.38896552,21.74137931,2.465517241,3.5,0.379310345,3.120689655,1.103448276,0.24137931,0.470391061,0.380487805,0.827044025
Royce O'Neale,2526,F,2,2,1626220,78,28.1674359,9.807692308,2.666666667,4.769230769,0.756410256,4.012820513,1.076923077,0.41025641,0.4208,0.407692308,0.710526316
Kris Dunn,2526,G,2,2,1627739,82,26.9904878,7.268292683,3.597560976,3.304878049,0.707317073,2.597560976,1.597560976,0.170731707,0.475890985,0.373831776,0.765432099
Buddy Hield,2526,G,2,2,1627741,51,15.85862745,7.647058824,1.392156863,2.274509804,0.529411765,1.745098039,0.764705882,0.176470588,0.437308869,0.349056604,0.810810811
Brandon Ingram,2526,F,1,1,1627742,77,33.63,21.49350649,3.688311688,5.584415584,0.818181818,4.766233766,0.753246753,0.714285714,0.476708075,0.382436261,0.820224719
Caris LeVert,2526,G,2,2,1627747,60,19.0845,7.383333333,2.65,1.95,0.383333333,1.566666667,0.85,0.683333333,0.416879795,0.333333333,0.678571429
Jamal Murray,2526,G,1,1,1627750,75,35.15653333,25.4,7.133333333,4.4,0.426666667,3.973333333,0.88,0.386666667,0.483088235,0.435168739,0.887179487
Jakob Poeltl,2526,C,3,0,1627751,46,24.77891304,10.7173913,2.02173913,7.02173913,2.47826087,4.543478261,0.869565217,0.695652174,0.7,0.0,0.602040816
Jaylen Brown,2526,G F,1,1,1627759,71,34.21,28.70422535,5.126760563,6.929577465,1.14084507,5.788732394,1.014084507,0.38028169,0.476992871,0.346534653,0.794776119
Gary Payton II,2526,G,2,2,1627780,73,15.43794521,7.493150685,1.684931507,3.630136986,1.383561644,2.246575342,0.917808219,0.287671233,0.58313253,0.291338583,0.65
Pascal Siakam,2526,F,1,1,1627783,62,32.96112903,23.9516129,3.806451613,6.629032258,1.435483871,5.193548387,1.112903226,0.403225806,0.483982684,0.358361775,0.693121693
Ivica Zubac,2526,C,3,0,1627826,48,29.95083333,14.10416667,2.1875,10.60416667,3.375,7.229166667,0.375,0.833333333,0.597510373,0.0,0.711267606
Dorian Finney-Smith,2526,F,2,2,1627827,37,16.58891892,3.324324324,0.972972973,2.513513514,0.945945946,1.567567568,0.432432432,0.162162162,0.333333333,0.27,0.888888889
Derrick Jones Jr.,2526,F,2,2,1627884,50,26.8022,10.08,1.38,3.46,1.22,2.24,0.9,1.0,0.498680739,0.359477124,0.76344086
Alex Caruso,2526,G,2,2,1627936,56,18.01089286,6.214285714,1.964285714,2.767857143,0.5,2.267857143,1.285714286,0.303571429,0.423333333,0.29281768,0.803921569
Lonzo Ball,2526,G,2,2,1628366,35,20.61257143,4.571428571,3.885714286,4.0,0.742857143,3.257142857,1.285714286,0.257142857,0.301136364,0.272108844,0.666666667
De'Aaron Fox,2526,G,1,1,1628368,72,30.80347222,18.55555556,6.180555556,3.75,0.583333333,3.166666667,1.236111111,0.263888889,0.486150907,0.33164557,0.760162602
Malik Monk,2526,G,2,2,1628370,62,21.79016129,12.4516129,2.983870968,1.887096774,0.241935484,1.64516129,0.596774194,0.387096774,0.438291139,0.394904459,0.878504673
Lauri Markkanen,2526,F C,1,1,1628374,42,34.13261905,26.73809524,2.119047619,6.880952381,2.0,4.880952381,1.0,0.5,0.477018634,0.354938272,0.895522388
Donovan Mitchell,2526,G,1,1,1628378,70,33.252,27.88571429,5.685714286,4.514285714,0.714285714,3.8,1.485714286,0.285714286,0.483250178,0.363636364,0.865116279
Luke Kennard,2526,G,2,2,1628379,78,21.3375641,8.358974359,2.230769231,2.333333333,0.41025641,1.923076923,0.705128205,0.102564103,0.532731377,0.47755102,0.913043478
John Collins,2526,F C,0,2,1628381,69,26.92275362,13.55072464,1.014492754,5.31884058,1.594202899,3.724637681,0.869565217,0.739130435,0.552352049,0.406392694,0.766233766
OG Anunoby,2526,G F,1,1,1628384,67,32.98955224,16.68656716,2.164179104,5.23880597,1.268656716,3.970149254,1.552238806,0.71641791,0.483830846,0.385749386,0.828054299
Jarrett Allen,2526,C,3,0,1628386,56,26.92696429,15.35714286,1.785714286,8.5,2.571428571,5.928571429,0.982142857,0.839285714,0.638257576,0.1,0.708812261
Bam Adebayo,2526,F C,0,1,1628389,73,32.21410959,20.10958904,3.178082192,10.02739726,2.04109589,7.98630137,1.178082192,0.671232877,0.441921397,0.3175,0.777777778
Isaiah Hartenstein,2526,F C,3,0,1628392,47,23.99319149,9.191489362,3.531914894,9.425531915,3.170212766,6.255319149,1.021276596,0.765957447,0.621621622,0.0,0.60952381
Kyle Kuzma,2526,F,2,2,1628398,69,25.96333333,12.98550725,2.666666667,4.536231884,0.826086957,3.710144928,0.666666667,0.405797101,0.492017417,0.347280335,0.725806452
Derrick White,2526,G,1,1,1628401,77,33.90883117,16.45454545,5.376623377,4.402597403,1.116883117,3.285714286,1.142857143,1.272727273,0.394404332,0.3265625,0.901960784
Josh Hart,2526,G,1,1,1628404,66,29.99636364,12.0,4.803030303,7.363636364,1.409090909,5.954545455,1.136363636,0.257575758,0.508445946,0.41322314,0.72
Dillon Brooks,2526,G F,1,2,1628415,56,30.17464286,20.19642857,1.767857143,3.625,0.767857143,2.857142857,1.017857143,0.160714286,0.434827946,0.344173442,0.841584158
Luke Kornet,2526,F C,3,0,1628436,68,20.85955882,6.529411765,1.852941176,6.088235294,2.661764706,3.426470588,0.470588235,0.955882353,0.643382353,0.0,0.824561404
Grayson Allen,2526,G,1,1,1628960,51,28.57215686,16.49019608,3.823529412,3.039215686,0.725490196,2.31372549,1.352941176,0.254901961,0.403298351,0.349450549,0.857142857
Marvin Bagley III,2526,F,0,0,1628963,60,19.81566667,10.45,1.416666667,6.1,2.5,3.6,0.466666667,0.716666667,0.618004866,0.461538462,0.659722222
Mikal Bridges,2526,G F,1,1,1628969,82,32.63402439,14.40243902,3.707317073,3.804878049,0.963414634,2.841463415,1.304878049,0.756097561,0.490134995,0.371428571,0.826530612
Miles Bridges,2526,F,1,1,1628970,77,30.79935065,17.06493506,3.194805195,5.844155844,0.974025974,4.87012987,0.597402597,0.441558442,0.459692898,0.33258427,0.822134387
Bruce Brown,2526,G F,2,2,1628971,82,24.17902439,7.914634146,2.12195122,3.87804878,1.036585366,2.841463415,1.036585366,0.243902439,0.475095785,0.385135135,0.761904762
Jalen Brunson,2526,G,1,1,1628973,74,34.7772973,26.04054054,6.797297297,3.337837838,0.418918919,2.918918919,0.77027027,0.108108108,0.467118644,0.369318182,0.840855107
Jevon Carter,2526,G,2,2,1628975,53,16.19735849,6.396226415,1.641509434,1.679245283,0.264150943,1.41509434,0.754716981,0.188679245,0.400651466,0.362790698,0.789473684
Wendell Carter Jr.,2526,F C,0,0,1628976,78,29.12102564,11.82051282,1.974358974,7.397435897,2.076923077,5.320512821,0.769230769,0.628205128,0.51177394,0.318584071,0.792
Donte DiVincenzo,2526,G,1,1,1628978,82,30.23463415,12.19512195,3.817073171,4.097560976,0.817073171,3.280487805,1.268292683,0.414634146,0.405988024,0.378881988,0.742857143
Shai Gilgeous-Alexander,2526,G,1,1,1628983,68,33.01441176,31.13235294,6.588235294,4.294117647,0.558823529,3.735294118,1.397058824,0.764705882,0.55336866,0.38590604,0.879478827
Kevin Huerter,2526,G F,2,2,1628989,69,22.2242029,10.04347826,2.579710145,3.47826087,0.492753623,2.985507246,0.913043478,0.47826087,0.451342282,0.307692308,0.774647887
Jaren Jackson Jr.,2526,F C,0,1,1628991,48,30.12479167,19.39583333,1.958333333,5.666666667,0.875,4.791666667,1.104166667,1.4375,0.47566064,0.357446809,0.802955665
De'Anthony Melton,2526,G,1,1,1629001,49,22.75877551,12.28571429,2.551020408,3.224489796,0.795918367,2.428571429,1.571428571,0.408163265,0.40719697,0.293877551,0.826446281
Svi Mykhailiuk,2526,G F,2,2,1629004,50,22.9314,9.38,1.86,2.48,0.72,1.76,0.52,0.06,0.477900552,0.408333333,0.892857143
Josh Okogie,2526,G,2,2,1629006,78,17.14205128,4.525641026,0.884615385,2.564102564,1.038461538,1.525641026,0.807692308,0.205128205,0.425170068,0.385093168,0.594202899
Michael Porter Jr.,2526,F,1,1,1629008,52,32.27673077,24.21153846,3.038461538,7.057692308,1.326923077,5.730769231,1.057692308,0.25,0.463465553,0.362886598,0.859030837
Mitchell Robinson,2526,F C,3,0,1629011,60,19.38516667,5.666666667,0.866666667,8.75,4.2,4.55,0.933333333,1.166666667,0.723300971,0.0,0.40776699
Collin Sexton,2526,G,1,2,1629012,68,23.5225,15.44117647,3.279411765,2.279411765,0.602941176,1.676470588,1.117647059,0.147058824,0.485175202,0.401433692,0.854901961
Landry Shamet,2526,G,2,2,1629013,51,22.75,9.31372549,1.411764706,1.803921569,0.450980392,1.352941176,0.607843137,0.176470588,0.436813187,0.391634981,0.710526316
Anfernee Simons,2526,G,2,2,1629014,55,24.72672727,14.27272727,2.436363636,2.454545455,0.563636364,1.890909091,0.490909091,0.145454545,0.439814815,0.385224274,0.896103896
Gary Trent Jr.,2526,G,2,2,1629018,65,20.98523077,8.138461538,1.215384615,1.030769231,0.123076923,0.907692308,0.523076923,0.046153846,0.386892178,0.359649123,0.769230769
Jarred Vanderbilt,2526,F,2,2,1629020,65,17.16092308,4.430769231,1.292307692,4.492307692,1.230769231,3.261538462,0.846153846,0.292307692,0.470833333,0.292929293,0.589285714
P.J. Washington,2526,F,0,0,1629023,56,30.79589286,14.16071429,1.75,7.035714286,1.5,5.535714286,0.982142857,1.071428571,0.449848024,0.324786325,0.686813187
Kenrich Williams,2526,G F,2,2,1629026,56,15.06982143,6.482142857,1.410714286,3.339285714,1.053571429,2.285714286,0.553571429,0.089285714,0.472972973,0.387596899,0.634615385
Deandre Ayton,2526,C,3,0,1629028,72,26.97555556,12.45833333,0.819444444,7.986111111,2.569444444,5.416666667,0.569444444,0.972222222,0.670549085,0.0,0.645390071
Luka Doncic,2526,G F,1,1,1629029,64,35.53734375,33.484375,8.28125,7.734375,0.640625,7.09375,1.640625,0.53125,0.475634866,0.365994236,0.779844961
Goga Bitadze,2526,F C,3,0,1629048,64,15.00640625,5.859375,1.3125,5.0,2.140625,2.859375,0.578125,0.953125,0.675555556,0.181818182,0.711340206
Robert Williams III,2526,F C,3,0,1629057,59,16.89050847,6.728813559,1.016949153,7.033898305,2.389830508,4.644067797,0.593220339,1.474576271,0.708,0.391304348,0.596491228
Rui Hachimura,2526,F,2,2,1629060,68,28.12279412,11.47058824,0.838235294,3.323529412,0.602941176,2.720588235,0.573529412,0.308823529,0.514237856,0.442748092,0.694444444
Jock Landale,2526,C,0,0,1629111,68,21.94235294,10.55882353,1.691176471,5.691176471,2.691176471,3.0,0.514705882,0.529411765,0.51459854,0.383419689,0.634920635
Duncan Robinson,2526,F,2,2,1629130,77,27.24571429,12.19480519,2.064935065,2.662337662,0.376623377,2.285714286,0.571428571,0.285714286,0.455587393,0.410447761,0.754545455
Gabe Vincent,2526,G,2,2,1629216,53,16.41981132,4.358490566,1.433962264,1.018867925,0.320754717,0.698113208,0.509433962,0.056603774,0.351851852,0.341040462,0.869565217
Terance Mann,2526,G F,2,2,1629611,63,24.07333333,7.222222222,3.015873016,3.174603175,1.111111111,2.063492063,0.650793651,0.238095238,0.456521739,0.363636364,0.7875
Andrew Nembhard,2526,G F,1,1,1629614,57,31.13298246,16.94736842,7.666666667,2.807017544,0.438596491,2.368421053,0.894736842,0.140350877,0.442231076,0.361486486,0.824786325
Jalen Pickett,2526,G,2,2,1629618,50,15.918,5.2,2.3,2.28,0.36,1.92,0.26,0.1,0.422413793,0.385826772,0.789473684
Zion Williamson,2526,F,0,0,1629627,62,29.49435484,21.0,3.209677419,5.693548387,2.016129032,3.677419355,0.967741935,0.548387097,0.599752169,0.25,0.716129032
RJ Barrett,2526,G F,1,1,1629628,57,30.0745614,19.26315789,3.315789474,5.263157895,0.964912281,4.298245614,0.736842105,0.333333333,0.491421569,0.339222615,0.716845878
De'Andre Hunter,2526,G F,2,2,1629631,45,25.94866667,13.66666667,2.0,4.111111111,0.666666667,3.444444444,0.666666667,0.133333333,0.415169661,0.304878049,0.867132867
Coby White,2526,G,2,2,1629632,50,24.8058,17.36,4.0,3.4,0.34,3.06,0.5,0.1,0.446227929,0.36163522,0.817427386
Darius Garland,2526,G,1,1,1629636,45,29.69288889,18.77777778,6.688888889,2.377777778,0.4,1.977777778,0.955555556,0.177777778,0.459821429,0.396103896,0.860655738
Jaxson Hayes,2526,F C,0,2,1629637,66,18.07833333,7.53030303,0.893939394,4.106060606,1.5,2.606060606,0.439393939,0.787878788,0.755725191,1.0,0.653333333
Nickeil Alexander-Walker,2526,G,1,1,1629638,78,33.18871795,20.82051282,3.666666667,3.435897436,0.666666667,2.769230769,1.307692308,0.538461538,0.458577406,0.399046105,0.90228013
Tyler Herro,2526,G,1,1,1629639,33,31.12727273,20.51515152,4.121212121,4.787878788,0.424242424,4.363636364,0.696969697,0.363636364,0.47961165,0.378378378,0.916666667
Keldon Johnson,2526,G F,2,2,1629640,82,23.11804878,13.18292683,1.353658537,5.365853659,1.670731707,3.695121951,0.56097561,0.134146341,0.51944793,0.362637363,0.793814433
Kevin Porter Jr.,2526,G F,1,1,1629645,38,32.995,17.39473684,7.368421053,5.210526316,0.894736842,4.315789474,2.184210526,0.5,0.464980545,0.321678322,0.878205128
Nic Claxton,2526,C,3,0,1629651,69,27.63797101,11.73913043,3.666666667,6.927536232,2.434782609,4.492753623,0.652173913,1.115942029,0.571183533,0.157894737,0.615720524
Luguentz Dort,2526,G,2,2,1629652,69,26.60898551,8.347826087,1.231884058,3.550724638,0.811594203,2.739130435,0.898550725,0.391304348,0.385496183,0.344086022,0.75862069
Daniel Gafford,2526,F C,3,0,1629655,55,21.53290909,9.527272727,1.054545455,6.872727273,2.509090909,4.363636364,0.763636364,1.254545455,0.655063291,0.0,0.683229814
Quentin Grimes,2526,G,2,2,1629656,75,29.18213333,13.41333333,3.253333333,3.64,0.613333333,3.026666667,0.853333333,0.373333333,0.450331126,0.334210526,0.839662447
Cameron Johnson,2526,F,2,2,1629661,54,30.30037037,12.22222222,2.444444444,3.814814815,0.796296296,3.018518519,0.740740741,0.388888889,0.48,0.4296875,0.839285714
Jordan Poole,2526,G,2,2,1629673,39,23.74230769,13.43589744,3.051282051,1.974358974,0.230769231,1.743589744,0.564102564,0.384615385,0.371621622,0.333333333,0.859649123
Neemias Queta,2526,C,3,0,1629674,76,25.14921053,10.21052632,1.657894737,8.368421053,3.026315789,5.342105263,0.789473684,1.315789474,0.653306613,0.125,0.702857143
Naz Reid,2526,F C,0,1,1629675,77,25.87545455,13.58441558,2.207792208,6.194805195,1.168831169,5.025974026,0.987012987,1.012987013,0.455797933,0.361607143,0.731707317
Grant Williams,2526,F,2,2,1629684,36,19.54638889,7.0,1.555555556,3.944444444,1.277777778,2.666666667,0.472222222,0.5,0.426229508,0.388059701,0.814814815
John Konchar,2526,G,2,2,1629723,56,19.69303571,4.428571429,2.107142857,4.285714286,1.321428571,2.964285714,1.482142857,0.678571429,0.472361809,0.282828283,0.727272727
Dean Wade,2526,F C,2,2,1629731,59,22.11847458,5.796610169,1.491525424,4.186440678,0.898305085,3.288135593,0.745762712,0.389830508,0.438848921,0.362244898,0.710526316
Javonte Green,2526,G,2,2,1629750,82,17.45426829,6.93902439,0.682926829,2.804878049,0.756097561,2.048780488,1.243902439,0.304878049,0.446859903,0.380566802,0.84
Anthony Edwards,2526,G,1,1,1630162,61,34.86508197,28.80327869,3.704918033,4.950819672,0.590163934,4.360655738,1.360655738,0.803278689,0.489033306,0.398832685,0.796338673
LaMelo Ball,2526,G,1,1,1630163,72,27.82333333,20.06944444,7.138888889,4.819444444,0.902777778,3.916666667,1.208333333,0.236111111,0.406752412,0.367567568,0.899441341
